,SKM_old_train_01,SKM_old_train_02,SKM_old_train_03,SKM_old_train_04,SKM_old_train_05,SKM_old_train_06,SKM_old_train_07,SKM_old_train_08,SKM_old_train_09,SKM_old_train_10,SKM_old_train_11,SKM_old_train_12,SKM_old_untr_01,SKM_old_untr_02,SKM_old_untr_03,SKM_old_untr_04,SKM_old_untr_05,SKM_old_untr_06,SKM_old_untr_07,SKM_old_untr_08,SKM_old_untr_09,SKM_old_untr_10,SKM_old_untr_11,SKM_old_untr_12
PA_HStn,-80.46762328574908,,,,,,,,,,,,,,,,,,,,,,,
PAFt,,,,,,,,,,,,,,,,,,,,,,,,
PAIL_HStn,362.5862519961219,394.188191645542,317.1931870445338,331.80239534494905,214.91915107738004,260.29676387274463,194.81627056402172,418.14937668602596,341.1110162971132,168.32615133261206,354.01989257117623,431.56075534558636,423.3802103309655,279.03809081583495,274.8790861942133,353.25427339271846,326.6179679396829,405.1664996846623,243.91286676503552,272.58645185962735,240.62758776204873,289.15620955305917,337.2903168579956,330.52246984233216
PAIL45P_HStn,-41.87647766450161,-2.910822397330969,12.855281528201582,3.7741122772484323,7.295508401642667,-0.06654131668982086,6.348440332107591,-12.474513413687951,12.152731233589158,-26.87460023338762,5.794605588385978,8.927022355783295,-33.057499552793814,-1.9860276868336744,-2.4575536450582196,-10.671509488447496,-4.76786357979518,-1.9552359195532056,1.5389292977054279,-30.74884042059637,9.139986362202796,8.006915166146676,-4.673727738337031,3.704236536681959
PAIL4P_HStn,-240.24215104586423,-391.2773692482095,-330.0484685727327,-335.57650762219686,-222.21465947902414,-260.23022255605,-201.16471089613066,-405.67486327234667,-353.2637475306981,-141.4515510992257,-359.81449815956455,-440.4877777013693,-390.3227107781698,-277.05206312900407,-272.4215325491539,-342.58276390426937,-321.8501043598932,-403.21126376511063,-245.4517960627424,-241.83761143903038,-249.76757412425124,-297.1631247192118,-332.6165891196582,-334.2267063790118
PAPStg,4.511753619048611,3.9543756139129846,4.075098144315472,4.407416663786022,4.761237771588838,4.941953096513418,4.908702559882912,2.9057226282353255,5.15504621032553,3.1267182033196197,3.5707254819616194,3.9148814719455176,3.38711131201476,4.665442919571254,3.856083336951581,6.262538537643884,2.7195473748731156,4.394894212677838,4.769361747085839,3.959504568713008,3.8412861503865066,4.438957652910428,3.0946262049920734,3.4534354975918227
PAPtg,4.51175361904872,3.954375613913064,4.075098144315939,4.407416663786752,4.761237771591946,4.941953096513434,4.908702559884784,2.9057226282358872,5.1550462103264065,3.1267182033197995,3.5707254819619014,3.914881471945235,3.3871113120149148,4.665442919571293,3.85608333695095,6.262538537643923,2.7195473748722225,4.394894212677317,4.769361747087991,3.9595045687130934,3.841286150386238,4.438957652913106,3.094626204991412,3.453435497591863
PCFLOPm,,,,,,,,,,,,,,,,,23.857187442763315,,,,,,,
PCHOL_HSter,,,,,,,,,,,,,,,,,-32.47852634166565,,,,,,,
PCHOL_HStg,,,,,,,,,,,,,,,,,,,,,,,,
PCREATtmdiffir,,,,,,,,,,,,,,,,,,,,,,,,
PCRNtc,72.19240214850382,110.5120248059171,83.09178551829426,93.61640342650564,54.259647821674946,111.2048483551372,43.60350344774712,80.24277739865296,39.314020630115614,122.87394693972735,53.85812009785299,21.13348519166522,15.235721928223642,67.06693458839884,38.05246162025017,72.21524353436362,114.69662832023121,85.14704027509723,125.13260731891025,138.27926189817913,49.14693404831869,114.24594505851547,79.03416956896211,19.83545823432744
PCRNtm,303.0027482119135,220.30678099876098,220.44222734187176,196.321799737692,126.9119652562272,119.017488040535,236.04923859435343,340.4441217130027,108.02651401593516,196.94677458395782,182.31157457973424,247.70090089248095,90.31795273454676,112.0622235013695,82.7340794776777,229.6453110796633,249.37083331264665,304.8978598423758,192.286965013246,345.81492188089743,89.96482780345303,383.81102612475644,168.0980680556327,251.2517056683752
PE_HSter,427.07687394946873,535.0521337136557,572.8424682257627,244.66561223809393,492.05835777813377,590.3760649594203,720.7969157997397,706.72003034206,291.82838189134714,455.7818770860665,565.8497523640918,349.20996113019726,254.6380846493839,677.8489186172628,418.7446308907168,457.8133403316873,187.46930345632768,468.0507712293844,371.8827785225677,330.62341029780106,618.6910879269132,536.0029921629999,415.3267685227289,317.6696987622248
PE_HStg,,,,,,,,,,,,,,,,,,,,,,,,
PE_HStm,-1.4792322871587316,-4.947638546084238,1.1627554940299758,1.2412112748663595,15.604337317433297,5.485510509146752,-5.735084319397433,11.962995393470477,-3.4946635457451825,24.07686627808187,-10.01473881059234,-8.418699361999746,13.564380854442232,-20.620008498370826,-1.7324788360197958,-2.105513605399381,20.706651875029454,8.812979505450414,-7.130187961540068,10.562150609551344,-18.965343993667453,5.9197081510510925,9.008165549467497,2.675912794776861
PEFLIP,3.9816155536880125,5.042804796385557,10.129517352962637,9.512114587496082,16.790766784883687,6.166049463731011,8.181259501421636,7.2190989714421026,13.834278366222367,6.003615708888915,7.409753424271066,2.320643214172487,11.998522633976988,4.086688278353459,8.082998741558601,10.71824154064409,8.64164369682898,7.180033810198901,6.179089927456176,3.581819317655016,18.30907043992004,4.173822683489356,10.129498079382916,6.918410574303875
PEFLIPm,5.786593769468664,5.17302756539186,5.387115545466952,6.910488976941381,6.307196845020605,5.3111863334465585,7.7976908107170075,4.496943163727784,4.5848621017717255,9.561708258204984,9.038119633434867,13.856506410576424,3.8412237267893325,8.414891381425333,6.473168735195639,6.782428486491386,7.67700172233533,6.752934449581282,11.856366651056936,6.297403324465117,8.222106931684214,6.994872455267294,7.8665551909520675,3.4223978222807063
PEPLYStn,,,,,,,,,,,,,,,,,,,,,,,,
PERILLYLte,,,,,,,,,,,,,,,,,,,,,,,,
PEt,330.5440764220272,471.8961313791278,490.04914593105644,194.5522287764273,467.5710641243885,496.76963211724745,659.6209585836441,638.0583599451693,253.46316460403193,441.9757653064544,501.9242015332203,317.2319915530348,176.69711855485943,661.557113221964,385.40326224251214,377.3243708171036,93.40212730670481,399.46017786803463,300.81056911775846,254.18936877472166,493.94628077540114,512.4995690391014,313.7189202860697,253.62038285687302
PGLYCt,-13.31036950200197,-21.72821962359699,-22.83793398439449,-34.770732390633555,-16.116795634978434,-21.274218015512716,-14.512367440930797,-37.65485799692817,-37.910381471880356,-41.18156882236546,-55.90622741028254,-14.31880936663454,-15.58193383895598,-13.446255179899003,-54.71827806030216,-17.379956923506107,-10.848683460519085,-25.158491719882484,-20.176201543815452,-26.977482687737023,-53.5706463635769,-17.51154841550004,-20.198420919039663,-19.082285073287384
PHEACGLNt,8.556566683386079,6.198319365809106,6.696354502340971,7.639971247259094,18.87541668555858,7.128241253608057,10.112320842485813,9.104731368892717,6.029487154357821,21.003151346663074,9.688051949156982,10.458552789327205,12.224408043839023,14.516708328102473,10.508757870811325,19.232260018935733,13.705805432984251,21.155276529089402,7.926216041342138,10.149122959845995,11.223870988340863,5.732117598167195,7.07243582134215,8.184921632088669
PHEMEtm,9.879945017166587,6.985190448134727,3.8616396319667543,5.896066585155379,5.637401180728242,4.488378298108241,5.9565514021376655,2.6874380887498064,5.431655906262101,7.730698634907562,4.435883838431169,2.715385796088005,3.834154620633638,2.5806185188652937,4.507597950795204,8.450201547442802,11.066286963052164,7.215927760785496,4.346828250883459,5.075292824298309,3.571472670470111,3.3000245567900977,5.5441853495153826,2.890364947088878
PHEt4,208.57020456256788,80.83348857580492,100.06987516278039,80.21323740699225,14.361584919125459,136.53108375846028,62.61337723434677,493.78463155971565,41.38930812149246,102.74370528444935,141.8255385643882,53.042551680609236,9.905831163243066,145.14866541234198,173.75132227782396,67.00886799524322,26.771331857404235,73.40928492208657,54.712760217011315,39.834683364921126,86.44883709622236,62.73242371497594,8.908579014641637,147.66962461343635
PHEtec,-850.1972321120944,-907.6455015084281,-881.0804113834032,-759.4533683069741,-896.1702909143469,-684.1811873665406,-920.928394763094,-488.2450955084304,-856.3648644192588,-851.3396235041439,-822.3267321486509,-652.8997236870633,-807.0208302765816,-910.4363732520775,-858.4069059889507,-910.2414890333578,-944.894187088487,-910.1432249245165,-885.0830162397414,-590.4811493918738,-820.6512099373895,-831.2553517743928,-860.6182388962185,-760.9942382767331
PHYQt,,,,,,,,,,,,,,,,,,,,,,,,
PHYTt,15.10524077126035,9.47914099807834,6.240654681213207,8.255536168887714,6.522530141481443,6.9637726991929805,7.664351454444439,5.681862030837139,7.608366050200475,8.343102651701901,9.168848207706821,6.468664719945509,7.745111850771546,6.591876072794674,10.193647256050266,4.961510466105283,9.572542640855078,10.640645618683806,6.4428975559395445,9.704768891858313,14.445575569896102,8.414481054001063,8.849045086369209,13.644852491375163
PIt2m,584.402446716949,517.5905456142947,572.0965177536383,502.81664491458645,484.23079206503866,580.3159306118789,577.0591026393381,484.6834570198601,530.2362048765394,453.1643932382548,583.2261180137563,621.3742071427271,513.8355444428489,660.8914330122346,638.8295611186553,515.695843350214,785.3669226314553,365.3279182152886,516.163770126784,532.2168151940788,509.915001278653,523.8654416829294,508.3509833020028,384.8014319222273
PIt7,,,,,,,,,,,,,,,,,,,,,,,,
PIter,139.50515494857413,333.32926123910914,293.4407632865375,224.43043277478236,392.6871050110753,251.48806279544655,42.829629328221586,301.48232716335747,29.817659767819702,-94.36075727398557,256.63421776082646,303.11204158975727,241.09499274370523,331.87372909939796,387.34560749077826,240.8582529953181,626.596801535473,296.51340361452384,39.34110690141885,191.42982515515558,-121.24143663093261,514.3831475498298,292.83014711445384,155.27653039737
PItg,109.01355389893104,75.70681458869154,84.74436081591081,86.57057546379454,69.2335311818049,79.96310627520732,91.39054369723036,61.875326427633276,83.66399395293679,60.93133302279298,105.55867570902862,71.4107084922495,94.4703167877753,88.63884396877584,89.15226993689208,85.48963485080873,53.528066398411354,57.57905918032888,69.12099742037516,48.65863889295931,69.52390480019281,98.83175137244535,52.222884280405545,81.7573675887013
PItn,-157.90541050873998,-238.19961048742303,-204.7800096094773,-265.81511659971096,-111.19754516686405,-201.16490019250415,-10.733601262191861,-124.03457558391337,-278.74497261135684,130.44494459195928,-310.88006118156505,-295.0254065461063,-29.03196326562681,-220.0021058750368,-199.74070196637496,-221.8995681796161,-209.2992767425598,-314.27240897255035,-152.37535159207752,23.963030552070254,-174.15143308030702,-182.0066114091507,-237.40527930701612,-281.5107284940135
PItx,-156.4025255356239,-184.62642078556925,-218.75185829369238,-169.00043855289493,-86.0594870834904,-173.19888136565157,-96.91966171007181,-105.18412626578272,-225.45678429858282,-112.02171923976445,-169.83348521710965,-129.3879066806014,-86.14139946314619,-70.74381000183762,-84.37914358528094,-99.92558504140074,-175.4439183780107,-163.355943069472,-133.85580428192213,-137.93617723261323,-83.79700688532961,-165.6033815890187,-118.05732397854447,-212.76035492767525
PNTOt5,,,,,10.61577431827916,,,,,,,,,,,,,,,,,,,
PPAt,,,,,,,,,,,,,,,,,,,,,,,,
PPAtm,,,,,,,,,,,,,,,,,,,,,,,,
PPItr,50.27420251294793,242.77404583969545,307.7567971673446,199.15966672073327,-180.59394909158758,27.025495418130348,52.068719467604545,152.17097914086284,-79.34565760346854,151.5269451281442,6.972373913052263,130.96598100082412,17.96827447214002,254.55981329443293,285.74349408632446,152.09088827665667,302.39859470156847,97.71826692479125,-138.25617332140683,-150.06731053726674,-9.346526790539063,-53.98958782795123,47.42683371867493,211.78909130121588
PPItx,46.718708088374335,51.166292519624214,62.34556220066645,45.91396216732095,-2.0091661597229438,58.39514209218651,17.19735102117926,20.662691682688667,79.21126718501228,29.258406338857398,56.04503684471213,43.62444060288661,-10.107218514887192,0.5068398085865928,4.474290463804929,14.52627338677771,53.513186817761586,43.95803399045384,30.736517462566233,36.39546562324994,4.504339060096086,49.202850625891266,15.517634563549489,72.77703960235985
PPMI12346Ptn,,,,,,,,,,,,,,,,,,,,,,,,
PPPG9tm,9.879945017166587,6.985190448134723,3.861639631966752,5.896066585155378,5.637401180728257,4.488378298108248,5.95655140213773,2.6874380887498077,5.431655906261983,7.730698634907559,4.435883838431171,2.715385796088007,3.8341546206336368,2.580618518865294,4.507597950795196,8.450201547442772,11.066286963052166,7.215927760785205,4.346828250883459,5.075292824298311,3.571472670470111,3.3000245567900603,5.544185349515393,2.890364947088874
PPPItn,,,,,,,,,,,,,,,,,,,,,,,,
PRGNLONEtm,,,,,,,,,,,,,,,,,,,,,,,,
PRGNLONEtr,,,,,,,,,,,,,,,,,,,,,,,,
PRGSTRNt,,,,,,,,,,,,,,,,,,,,,,,,
PRISTANALtx,920.0896943648978,944.4503748410801,974.2054231509408,930.360365244093,921.8144898444659,959.7623209848799,965.7264318203838,910.3137942323298,915.8221186671864,942.7694449624857,875.8077922701157,962.4943388808387,967.3231438707746,954.8973005402776,877.5229266183527,953.3464522477534,972.5388698412178,956.5970116793935,944.4667035111809,955.2377121332746,952.3821897322213,877.4147553171598,941.4121360939403,940.3922054116637
PRISTCOAtx,-12.974073472042082,-3.666380285051382,-19.526270684530584,-11.566211241575935,-10.297457482383953,3.2570974675774296,-4.679009357316404,2.741126627622258,-3.1527197409552707,-5.597787314721698,-19.803059767959866,-3.1737964050273018,-7.412086372221751,-10.33968118822422,-16.84681833001291,-24.19322906623565,-13.1936515546335,-0.8981013455325199,-9.606100643639534,-2.7801234435927737,-10.887580960983797,-1.030131936682937,-6.057258241989009,-13.2947001073227
PRISTtx,-902.8757259245767,-927.8729912145045,-943.9505758120606,-911.1214846048707,-911.5170323620819,-952.0737493103184,-952.5037875248586,-902.7821567931663,-902.8109549686912,-932.1324192314969,-846.4091621954477,-950.9301778942591,-955.285508329869,-937.7941873773315,-849.1810288971066,-921.6269629377553,-959.3452182865801,-939.272843366715,-927.726906282176,-943.1688466244439,-934.0063418045041,-866.5944225815359,-922.0432076240414,-921.2064717671797
PRODt2r,,,,,,,,,,,,,,,,,,,,,,,,
PRODt2rL,,,,,,,,,,,,,,,,,,,,,,,,
PROSTGD2t,,,,,,,,,,,,,,,,,,,,,,,,
PROSTGE1t,,,,,,,,,,,,,,,,,,,,,,,,
PROSTGE1t3,,,,,,,,,,,,,,,,,,,,,,,,
PROSTGE2t,,,,,58.75992437487154,,,,,,,405.9948918042124,,,,,224.03907392976302,,,,,,,
PROSTGE2t2,,,,,65.60206715107304,,,,,,,286.37216100650664,,,,,,,,,,,,
PROSTGE2t3,,,,,,,,,,,,,,,,,,,,,,,,
PROSTGF2t,,,,,-369.64673225579094,,,,,,,537.0071616871769,,,,,355.05541534440493,,,,,,,
PROSTGH2t,,,,,,,,,,,,,,,,,,,,,,,,
PROSTGI2t,,,,,,,,,,,,,,,,,,,,,,,,
PROSTGI2tr,,,,,,,,,,,,,,,,,,,,,,,,
PROt2r,,,,,,,,,,,,,,,,,,,,,,,,
PROt2rL,,,,,,,,,,,,,,,,,,,,,,,,
PROtm,155.6378355752948,237.7756758772559,-4.564478412569541,52.566171845372196,150.63208810798002,227.13791549201574,140.2019298599069,253.2570802559187,-141.0625981769024,170.0263843506846,83.17650069568,-111.64161521630777,281.38876505132606,372.96304026076564,-52.78177130245136,-0.17118213896158188,-316.19435938003727,147.9459938140346,-102.4656222927169,-130.55825095262915,124.76823480468401,211.9816715064199,38.67829032329305,369.1878678576592
PS_HSter,,,,,,,,,,,,,,,,,,,,,,,,
PS_HStg,,,,,,,,,,,,,,,,,,,,,,,,
PSFLIP,14.04100200205995,43.95589249636292,13.075223081659482,32.03814346312466,23.894258488515554,10.00544485587616,10.561094128571256,14.63737396432026,7.149538756608151,6.798255565238584,6.813779755832527,12.378293877219575,9.18927380494274,18.354759730823194,12.4703996563954,8.613372176715117,4.311723760299268,16.28636030663976,9.882204329862068,5.630663899603145,13.87915900178741,10.069303127847903,17.167593941308958,18.03646648374053
PSFLIPm,10.04862749277256,12.87493510542239,14.157805902785766,13.254981174707526,8.518013236651395,9.275103013937047,12.306111709791422,7.440461106173913,11.37134266508626,6.301098771974588,19.759547027312898,11.55937978404859,13.734013397675543,12.205117116948289,7.502810495019486,7.620504262041161,6.418820872887263,9.741117252314007,14.971136015189611,8.365132122399253,34.89673677425714,9.201864137658463,9.643172744173471,8.55166845838182
PSt3,373.9555077204758,294.02393803558886,277.9646432268463,124.15240328555434,319.3912344745786,233.4999504768881,227.22833949645417,504.9224749922792,252.42166739989315,61.43848154738115,234.5363464386179,264.9713719651931,130.39828115036295,374.1204159122669,280.53496266776574,367.45831967909766,325.49073270732407,35.73737590156359,477.24479666834753,364.77673638187997,251.74954364901723,325.9767725400743,158.8516976319074,272.7854636600911
PTDCACRNt,10.017075310466604,10.133379883632283,39.721904195646076,11.407641312732675,8.190558893728976,6.416178289937254,10.263765893606156,11.690533401648507,6.4252655643366525,5.608836888711118,9.891594959043447,10.738598241835762,7.1194670495189065,8.089869364904459,6.932337889027038,6.003146267610142,5.424312336735434,8.100807225945193,7.039064297807875,9.476188039998142,5.894800381101036,5.808932936705222,9.735174513028074,4.529372834406475
