,L_MODEL1707110525,L_MODEL1707110526,L_MODEL1707110527,L_MODEL1707110528,L_MODEL1707110529,L_MODEL1707110530,L_MODEL1707110531,L_MODEL1707110532,L_MODEL1707110533,L_MODEL1707110534,L_MODEL1707110535,L_MODEL1707110536,L_MODEL1707110537,L_MODEL1707110538,L_MODEL1707110539,L_MODEL1707110540,L_MODEL1707110541,L_MODEL1707110542,L_MODEL1707110543,L_MODEL1707110688,L_MODEL1707110791,L_MODEL1707110975,L_MODEL1707111000,L_MODEL1707111001,L_MODEL1707111002,L_MODEL1707112651,L_MODEL1707112652,L_MODEL1707112653,L_MODEL1707112654,L_MODEL1707112655,L_MODEL1707112656,L_MODEL1707112657,L_MODEL1707112658,L_MODEL1707112659,L_MODEL1707112660,L_MODEL1707112661,L_MODEL1707112662,L_MODEL1707112663,L_MODEL1707112664,L_MODEL1707112665,L_MODEL1707112666,L_MODEL1707112667,L_MODEL1707112668,L_MODEL1707112669,L_MODEL1707112670,L_MODEL1707112671,L_MODEL1707112672,L_MODEL1707112673,L_MODEL1707112674,L_MODEL1707113217,S_MODEL1707112675,S_MODEL1707112676,S_MODEL1707112677,S_MODEL1707112678,S_MODEL1707112679,S_MODEL1707112680,S_MODEL1707112681,S_MODEL1707112682,S_MODEL1707112683,S_MODEL1707112684,S_MODEL1707112685,S_MODEL1707112686,S_MODEL1707112687,S_MODEL1707112688,S_MODEL1707112689,S_MODEL1707112690,S_MODEL1707112691,S_MODEL1707112692,S_MODEL1707113891,S_MODEL1707114025,S_MODEL1707114026,S_MODEL1707114027,S_MODEL1707114599,S_MODEL1707114600,S_MODEL1707114601,S_MODEL1707114602,S_MODEL1707114603,S_MODEL1707114604,S_MODEL1707114605,S_MODEL1707114606,S_MODEL1707114607,S_MODEL1707114608,S_MODEL1707114609,S_MODEL1707114610,S_MODEL1707114611,S_MODEL1707114612,S_MODEL1707114613,S_MODEL1707114614,S_MODEL1707114615,S_MODEL1707114616,S_MODEL1707114617,S_MODEL1707114618,S_MODEL1707114619,S_MODEL1707114620,S_MODEL1707114621,S_MODEL1707114622,S_MODEL1707114623,S_MODEL1707114624,S_MODEL1707114625,S_MODEL1707114626
HMR_0615,0.0,0.045487419590386935,0.0,48.632618016070204,32.1266570456025,9.352590273469797,0.0,0.0,0.0,103.1491499664134,0.3199076737159853,0.0,89.13837357776649,0.7293405906181235,0.0,0.0,0.0,42.497334044568554,48.92806000432331,3.6060043839825084e-13,0.0,0.0,9.6347915515646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6693578995135687,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-15,0.0,0.0,0.0,59.119678217522626,75.81402427064661,133.26444151609337,0.0,0.0,0.0,98.065431843711,0.0,0.0,0.15956275649594434,34.520884361827314,75.3630854202161,0.0,0.11582337616931682,0.9068394000000002,12.491750745366572,67.22820669962053,0.0,0.0,9.411694713025536,0.0,0.9068394000000002,0.0,0.035200793182649015,0.198354539471415,0.0,0.0,0.17251494912341642,26.189171206600708,0.0,0.0,0.0,0.0,0.8239371847530625,0.0,3.552713678800501e-15,0.0,0.0,0.5114397798417417,0.0,19.23157301335541,0.0,12.96962467072383,14.260057419139253,0.0,24.39502018900646,0.0,0.0,234.56229428281975,1.7649056152075957,0.0,8.521187087191714e-14,24.64420918473491,0.7734296563671693,0.0,0.0,57.33051825617005,0.0,0.0
HMR_0616,0.0,0.045487419590386935,0.0,48.632618016070204,32.1266570456025,9.352590273469797,0.0,0.0,0.0,103.1491499664134,0.3199076737159853,0.0,89.13837357776649,0.7293405906181235,0.0,0.0,0.0,42.497334044568554,48.92806000432331,3.6060043839825084e-13,0.0,0.0,9.6347915515646,0.0,0.0,0.0,0.0,1.4210854715202004e-13,0.0,0.0,1.6693578995135687,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-15,0.0,0.0,0.0,59.119678217522626,75.81402427064661,133.26444151609337,0.0,0.0,0.0,98.065431843711,0.0,0.0,0.15956275649594434,34.520884361827314,75.3630854202161,0.0,0.11582337616931682,0.9068394000000002,12.491750745366572,67.22820669962053,0.0,0.0,9.411694713025536,0.0,0.9068394000000002,0.0,0.035200793182649015,0.198354539471415,0.0,3.730349362740526e-14,0.17251494912341642,26.189171206600708,0.0,0.0,0.0,0.0,0.8239371847530625,0.0,3.552713678800501e-15,0.0,0.0,0.5114397798417417,0.0,19.23157301335541,-5.684341886080802e-14,12.96962467072383,14.260057419139253,0.0,24.39502018900646,-5.684341886080802e-14,0.0,234.56229428281975,1.7649056152075957,0.0,8.521187087191714e-14,24.64420918473491,0.7734296563671693,0.0,0.0,57.33051825617005,0.0,0.0
HMR_0622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.891000000000001,0.0,0.0,0.0,30.435921835451857,0.0,0.0,0.0,27.86425649443595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.654066801939347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.351075311455816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8428346865711323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.721113488630127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.553106064207786,0.0,0.0,0.0,0.0,3.5254697816699476,0.0,0.0
HMR_0623,123.28239890579917,9.975879046438603,123.19257484614602,15.805448664087898,0.16566807603779932,8.224031745125945,60.298086786127676,71.16204786220831,9.56783633357394,163.04639674998253,16.995247694380705,116.20553381357357,43.200199180553625,117.27834575329295,142.00945685281704,54.988634461000004,32.66683125095294,139.2518869749754,145.75302554513658,135.03899554533626,11.060846688833568,133.8379957467786,346.20396251595287,95.84681456481938,81.22347290334888,30.162434598283284,93.68126788337737,141.86594516524542,18.39336905245038,94.6815196239137,85.08824239585306,57.637350915646955,22.957833404336412,32.995372467825064,34.51999761386061,130.76490878300115,214.15023004155873,122.26315933290621,31.66721458014769,0.0,15.89816891601684,85.06167821752263,21.517023767277983,0.0,26.652999998897286,25.942,25.96295149392337,0.0,197.27238908581094,135.46581757317526,18.590359351349218,85.0424150912741,164.69577236222264,226.95532937452512,80.62254350230961,83.57842305876169,93.21918831606365,26.251133333333335,138.5174411978864,25.942000000000004,203.60945521318027,136.58248103353614,160.15917987438561,33.27877223502526,4.679992868771787,18.606234584758948,218.9586053438626,133.56908189270646,12.17887804495909,9.947156388067082,183.88809884008782,23.362450655422556,190.52053033258102,23.327886932737893,136.1334008852734,0.0,126.50426649593682,242.3644532570467,144.3270403329176,190.57240925385486,19.20309535410996,93.06516659641352,109.60697225947185,129.80613480651553,78.20855116259028,184.24130159014007,0.0,136.90188310613544,21.819606058929438,0.0,128.14398851070985,19.20032454001446,11.94046557375709,61.73226993871752,85.87635828652805,25.942000000000036,7.517546801811261,3.7619880092029234,14.08747789871423,6.386114761502251
HMR_0625,177.96121548510507,35.26988217608757,185.4896263550463,25.372372253925345,7.155208971493629,13.476762776732258,69.54707303696618,103.03717483204966,29.274503566199744,19.248163668552806,24.405474505238168,158.11283696171435,24.618439589517912,134.04690107201043,203.14088005482287,73.11470112766666,47.194813682984275,129.62976221860987,166.6644950075274,153.94697240504797,33.84263531988293,193.2541102480642,198.51261305951124,58.55192134446004,127.98030701033849,37.35904228593982,103.04575081890087,173.3864203531091,32.5515883477085,109.04111005068704,105.17964239585307,76.07255091564696,29.045157196122652,41.07262799503181,46.60336650229879,159.02991833839008,219.8391570334887,183.5134775128342,56.04292123927945,44.628299999999996,28.511069525764466,105.91117821752263,48.400278187103574,21.22934557126418,46.7914999980641,107.92937644371366,45.947825377272586,20.89981813250459,202.92701269592663,172.4410892923451,22.25892921229945,105.8919151616713,174.4141286711364,231.4214316114971,82.85116959812865,83.57842305876169,35.94082213848453,46.79150000000001,156.54962263463224,91.41980000000001,214.66648261478247,155.786222852504,181.00867987438562,38.38332734202656,9.588355121711428,32.92830623780071,29.41043406013335,195.0974675387128,16.145236842061056,14.46892137382444,134.40804974838522,33.54888990757921,175.07093248191842,41.28443083433997,155.21878682177635,29.112065734629514,144.85564477884463,246.79850758294464,157.18589747780968,229.97060989141136,63.02627901879282,103.07629576526583,128.57184023816023,0.0,94.26921142466591,217.69761539605057,11.887180102206035,168.30643125813168,37.249118208261955,10.426237550992298,147.22039545767123,49.570650867539406,21.53697844786265,74.40972549752891,103.86220842407285,46.7915,13.301444489004673,22.155585408756316,18.46746423308551,16.4874226257339
HMR_0627,117.93976547377184,7.745679554789431,117.89977061586313,61.73494445335493,31.369695637319133,15.898102745292874,57.68479735454948,66.14034777519952,7.794838818883484,263.3191917719237,14.901497429732848,112.43515785644465,129.60732933783814,112.54041153987944,136.50949787308625,0.0,28.561968088426422,178.59795651162602,192.79969267121794,129.6965704665305,9.011182270885628,128.492362104123,354.1200555455914,93.55556421386444,77.01678743553725,28.129042148201577,91.0353450088159,136.9381993090396,17.11956220694907,90.09288770214872,80.86660029536662,20.051,21.237867723748735,30.71315407837808,31.105856933182924,128.22192213270446,212.54283087565742,117.05928635149263,29.474146274111973,0.0,12.129848203844197,79.17067821752262,94.9123771023221,160.89805910154428,20.76199999914101,20.051,24.16492388690526,123.17088218558042,195.46544434492446,130.05809544731613,17.553809551552686,53.67531175981581,239.18450285579524,225.69343780503894,79.87013297734435,40.9005,121.09845084977023,20.360133333333334,133.42247101424317,20.051000000000002,209.89700074167675,131.15648793751274,154.26817987438562,31.836486610173623,4.083661333145361,17.31768603688365,232.33880011534583,128.03340843024097,11.058188355818949,34.66674690620643,179.83740105867378,20.484285057472732,188.6706323889515,21.712347007378902,131.12700464540478,0.0,121.31910764490394,241.11161678452387,140.63910580526914,187.2251085718924,13.419795039854057,109.46810765534754,104.24847266655819,153.8640110372022,87.93068922616285,181.2312562827135,23.32309851673234,131.7778230311214,20.10825968216831,46.86506768050054,124.51887933781464,16.620038831975286,13.782088996109781,85.23048528136631,81.37940710472333,20.051000000000034,5.8833137854196735,62.96311466989266,12.849918269189244,5.527900067544271
HMR_0629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.60893500652111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.112065734629493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMR_0630,1.1465213350481986,0.48835908898133756,1.1358280610972034,0.5800860837081248,0.19799494043096552,0.36020778565769296,0.5608080969956133,1.05697935180834,0.3804826783350319,0.6172615720254441,0.44069752458946426,0.8091171762013886,0.5861208508187604,1.0167537655062535,1.1576444185520967,1.2641999999999995,0.8808976421772232,0.6762567630130462,0.403744165111755,1.124486309226075,0.43985499188079935,1.1471651758691535,0.36883019375640846,0.48226781146254,0.9027485602457058,0.43636305133140263,0.5678111862197615,1.057487066952203,0.2681138878385109,0.0,1.2642,1.2642,0.36910212415530996,0.4897607346696452,0.7186164329050391,0.535253865168381,0.0,1.1167435449164884,0.4706292569156932,1.2399516605166052,0.7647775222831699,1.2642,0.5190432518738185,0.6013704010950938,1.2272825842188866,1.2642000000000004,0.37458631270232273,6.968109620623087,0.38776770351870643,1.138230186652757,0.22244207382494943,1.2272825884135166,0.1876352908272541,0.27080008863425814,873.6816158908312,1.2642000000000002,0.4863993970789386,1.2642000000000002,1.0724014156324941,1.2642000000000002,0.6704378541982059,0.0,1.2642,0.3095123895667072,0.12797187698844475,0.276520637281268,0.4229480866802444,1.18794744376997,0.24049837124613574,0.31536987037054126,0.8438891260005457,0.6176501356184292,0.39698539812195677,0.34669250952850184,1.1350370984228446,0.8088489646417727,1.0913845403803404,0.2610056668927364,0.7914253657873311,0.7045477913508273,0.8461076699109022,0.6070202880291191,1.1499261900121278,0.3401770510219488,0.9551520353463506,0.6459513287470269,0.2300328260208696,1.099615811718335,0.36725243413705916,0.28478414412143255,1.156689304892136,0.5537255461047567,0.5818802165732633,0.24592860552795348,1.0587170261681496,1.2642,0.35070401957600483,0.355130835680421,0.2655784898396687,0.18417162045521582
HMR_0632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,873.5201496905831,0.0,0.0,0.0,0.0,0.0,0.0,0.046108506940575826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMR_0633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.376073847736549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMR_0635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.376073847736549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMR_0636,141.910755663469,18.030018285258723,141.92493298555917,25.372372253925345,0.16566807603779932,57.19455206282761,69.54707303696618,88.16763674694705,15.84285104797533,19.248163668552806,24.405474505238168,129.5496949947246,2.1377701836957463,134.04690107201043,161.4749796414602,75.52900112766666,47.194813682984275,25.030112582285142,152.41167446975098,153.94697240504797,18.315044326247524,66.16424023940982,198.51261305951124,0.0,95.4642640314289,37.35904228593982,103.04575081890087,136.05542045589107,22.9016419815421,110.48915377857674,105.17964239585307,76.07255091564696,29.045157196122652,41.07262799503181,46.60336650229879,139.76507856153802,219.8391570334887,139.8615429558937,39.42894903044332,0.0,28.511069525764466,105.91117821752263,30.07721383209619,0.0,46.7914999980641,44.37720000000002,32.32655302040851,0.0,203.66755024267968,154.6048945487481,22.25892921229945,105.8919151616713,167.79030012373414,231.4214316114971,82.85116959812865,83.57842305876169,0.0,44.377200000000016,154.46155838164125,46.79150000000001,213.38611707816585,155.36157289107453,181.00867987438562,38.38332734202656,4.67999286877162,23.16668152906822,0.0,153.16100581999797,16.145236842061056,15.071197499465633,31.55771181925244,33.54888990757921,161.0567073252928,23.327886932737893,155.21878682177635,0.0,104.41934847256884,234.9235330655155,157.18589747780968,202.41921719284252,33.15731293345449,103.07629576526583,128.57184023816023,0.0,35.35078776991571,194.89449113982454,3.7666501468926548,152.93703372485857,37.249118208261955,0.0,105.85513518992602,28.332503604649133,16.983872383654777,65.72804887509325,101.00607951894338,46.7915,7.517546801811261,9.618893845715238,18.46746423308551,9.423518812032992
HMR_0638,177.96121548510507,35.26988217608757,185.4896263550463,25.372372253925345,7.155208971493629,57.19455206282761,69.54707303696618,103.03717483204966,29.274503566199744,19.248163668552806,24.405474505238168,158.11283696171435,24.618439589517912,134.04690107201043,161.4749796414602,75.52900112766666,47.194813682984275,130.92124038894875,166.6644950075274,153.94697240504797,33.84263531988293,193.2541102480642,198.51261305951124,58.55192134446004,127.98030701033849,37.35904228593982,103.04575081890087,173.3864203531091,32.5515883477085,110.92166242697581,105.17964239585307,117.11632388915181,29.045157196122652,41.07262799503181,46.60336650229879,139.76507856153802,219.8391570334887,183.5134775128342,56.04292123927945,44.628299999999996,28.511069525764466,105.91117821752263,48.400278187103574,21.22934557126418,46.7914999980641,107.92937644371366,45.947825377272586,20.89981813250459,203.66755024267968,172.4410892923451,22.25892921229945,105.8919151616713,174.4141286711364,231.4214316114971,82.85116959812865,83.57842305876169,35.94082213848453,46.79150000000001,156.54962263463224,91.41980000000001,214.66648261478247,155.786222852504,181.00867987438562,38.38332734202656,9.588355121711428,32.92830623780071,29.41043406013335,195.0974675387128,16.145236842061056,15.071197499465633,134.40804974838522,33.54888990757921,175.07093248191842,41.28443083433997,155.21878682177635,29.112065734629514,144.85564477884463,246.79850758294464,157.18589747780968,229.97060989141136,63.02627901879282,103.07629576526583,128.57184023816023,0.0,94.26921142466591,217.69761539605057,11.887180102206035,168.30643125813168,37.249118208261955,10.426237550992298,147.22039545767123,49.570650867539406,21.53697844786265,74.40972549752891,103.86220842407285,46.7915,13.301444489004673,22.155585408756316,18.46746423308551,16.4874226257339
HMR_0641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.139076975572834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMR_0642,99.4748649429281,0.0,0.0,0.0,0.0,10.184982740370868,48.790031373803515,49.048154863195904,1.7601463783711253,99.5507744422527,7.775069564099925,99.60205510370454,69.58220784065388,0.0,91.27133717720756,0.0,14.590382403174491,148.38846185123217,186.39605855109787,111.51273660892818,2.034807929640646,0.0,194.49599026907865,22.995029673397454,62.6986325696247,21.208052160665176,82.02950566781571,96.91493153539274,12.783948379220874,0.0,60.05750029536663,0.0,15.38367796624351,22.945243549299704,19.485260296233633,119.56644338120238,207.07178000560359,0.0,22.00967290722636,0.0,0.0,0.0,86.68002759803326,102.39714302053486,0.0,0.0,0.0,69.77649463019344,189.31520686410371,111.65201221092146,14.025739608296817,33.62431169211469,236.2084901866153,221.39837960443342,76.87486386414247,0.0,13.258917132326701,0.0,0.0,0.0,0.0,0.0,134.2171798743856,26.927427186663067,0.0,12.931896369009337,13.755968470907987,109.19182150172361,7.243734280628104,0.0,71.54707859963028,10.687968913440836,146.3631918560446,16.213587706195554,0.0,0.0,103.67055559566609,236.8473791151035,127.8930798830953,0.97770044770661,0.0,99.84038751986913,86.00992652201367,0.0,0.0,170.98606557498795,0.0,0.0,0.0,37.44481965602318,106.17306597569454,7.837606523047528,0.0,81.26976767416028,64.08238410139421,0.0,0.32092943443211297,53.805048474500104,8.63767788018814,2.6068233694367473
HMR_0643,0.0,0.0,99.88482958354228,52.534417587011305,24.963990795445454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.41406305691324,26.51813395974187,0.0,0.0,0.0,0.0,0.0,0.0,110.29760736487891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.47471444407546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.34703764154128,0.0,0.0,0.0,59.119678217522626,0.0,0.0,0.0,0.0,18.045037356889964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.08089112080734,0.0,199.2634384773766,112.68821641003608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.58766716402934,0.0,0.0,0.0,0.0,112.77255617360352,0.0,0.0,0.0,0.0,174.8543125590815,0.0,0.0,0.0,0.0,72.48512463637037,0.0,19.64752622993841,114.33723084573589,14.283407161299635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMR_0645,0.0,0.0,99.88482958354228,52.534417587011305,24.963990795445454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.41406305691324,26.51813395974187,0.0,0.0,0.0,0.0,0.0,0.0,110.29760736487891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.47471444407546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.34703764154128,0.0,0.0,0.0,59.119678217522626,0.0,0.0,0.0,0.0,18.045037356889964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.08089112080734,0.0,199.2634384773766,112.68821641003608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.58766716402934,0.0,0.0,0.0,0.0,112.77255617360352,0.0,0.0,0.0,0.0,174.8543125590815,0.0,0.0,0.0,0.0,72.48512463637037,0.0,19.64752622993841,114.33723084573589,14.283407161299635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMR_0646,0.0,0.0,99.88482958354228,52.534417587011305,24.963990795445454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.41406305691324,26.51813395974187,0.0,0.0,0.0,0.0,0.0,0.0,110.29760736487893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.47471444407546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.34703764154128,0.0,0.0,0.0,59.119678217522626,0.0,0.0,0.0,0.0,18.045037356889964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.08089112080734,0.0,199.2634384773766,112.68821641003608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.58766716402934,0.0,0.0,0.0,0.0,112.77255617360352,0.0,0.0,0.0,0.0,174.8543125590815,0.0,0.0,0.0,0.0,72.48512463637037,0.0,19.64752622993841,114.33723084573589,14.283407161299635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMR_0648,0.0,0.0,99.88482958354228,48.63261801607021,32.1266570456025,9.094205039945699,0.0,0.0,0.0,103.1491499664134,0.0,0.0,89.13837357776649,0.0,102.98241610918747,20.360133333333344,0.0,148.38846185123217,48.92806000432331,0.0,2.034807929640646,128.2352816510353,9.6347915515646,40.84406984750148,0.0,0.0,0.0,1.4210854715202004e-13,12.783948379220838,0.0,1.6693578995135687,0.0,0.0,22.945243549299704,0.0,119.56644338120238,0.0,0.8192279414298014,0.0,56.1359911281928,0.0,59.119678217522626,75.81402427064661,132.83306485598672,0.0,0.0,0.0,97.64075112462939,0.0,0.0,0.0,33.62431169211469,75.3630854202161,0.0,0.0,0.0,30.912983934266048,67.22820669962053,0.0,0.0,9.411694713025536,0.0,0.0,0.0,0.0,0.0,29.107043782363803,0.0,0.0,25.96294922904581,71.54707859963028,0.0,0.0,5.717738868383504,0.0,59.0480832782649,36.72677163459085,11.684300788505254,0.0,0.0,0.0,18.79614356090789,-5.684341886080802e-14,12.721113488630127,72.48512463637037,0.0,24.39502018900646,-5.684341886080802e-14,0.0,234.42473661273473,42.300446348674356,0.0,4.55310606420796,24.644209184734905,0.0,0.0,0.0,57.33051825617005,0.0,0.0
