,SKM_old_train_01.xml,SKM_old_train_02.xml,SKM_old_train_03.xml,SKM_old_train_04.xml,SKM_old_train_05.xml,SKM_old_train_06.xml,SKM_old_train_07.xml,SKM_old_train_08.xml,SKM_old_train_09.xml,SKM_old_train_10.xml,SKM_old_train_11.xml,SKM_old_train_12.xml,SKM_old_untr_01.xml,SKM_old_untr_02.xml,SKM_old_untr_03.xml,SKM_old_untr_04.xml,SKM_old_untr_05.xml,SKM_old_untr_06.xml,SKM_old_untr_07.xml,SKM_old_untr_08.xml,SKM_old_untr_09.xml,SKM_old_untr_10.xml,SKM_old_untr_11.xml,SKM_old_untr_12.xml
AKGt4_3,-3.7557634944547575,0.0,0.0,0.0,0.0,-11.429317743668147,0.0,0.0,0.0,-23.610793592814296,0.0,0.0,0.0,0.0,0.0,0.0,-77.53134898594227,0.0,0.0,0.0,0.0,-77.17090170267127,-16.962035276575147,-149.92058764202514
ALAt4,0.0,0.0,0.0,0.0,0.0,37.2085636165274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.2085636165274,43.92350153095146,0.0,0.0,38.20151632859778,0.0,13.639517289618647,0.0,0.0,0.0,0.0
AMETt2m,0.0,3.2770232506508163,0.0,0.0,0.0,0.9654353872664505,0.0,0.0,-6.038102117066222e-14,0.0,3.356054433527333,0.0,0.000129311313237557,0.0,0.0,0.0,8.481516715787173,0.0,0.0,0.00012931131323712578,13.68206549241317,0.0,1.7763568394002453e-15,51.56859264572966
ARACHDCOAtx,0.0,-3.209824842440832e-14,0.0,0.0,0.0,0.0,0.5368107509781355,0.0,-1.3877787807814457e-17,0.0,0.0,-7.392190405045736e-16,0.0,0.0,0.0,0.536810750978139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARACHDtr,0.0,0.5368107509781322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARGtiDF,-1.0169642905566434e-13,38.300904700077744,14.391280004551803,0.0,0.0,20.3518771021335,27.863708740437698,68.45383369451841,0.0,0.0,0.0,5.736888232692667,0.0,7.792691328920148,20.351877102133503,20.3518771021335,0.0,36.43350677089649,0.0,20.3518771021335,0.0,18.592931520940816,14.246114952513715,20.351877102133535
ARGtm,-1.8723081942196171,0.0,0.0,0.0,0.0,0.0,-13.951868427440527,0.0,0.0,0.0,19.50925123063886,-1.7749434056117366,-30.53508048252086,0.0,13.598617256231165,9.604199463746662,0.0,0.0,-7.978082063986746,0.0,22.635712385929185,-12.829889382261285,0.0,0.0
ARTFR12,3.6481689343419283,4.915735419689953,11.682208714724801,9.088359252115577,7.120473022328685,0.0,34.8427482100131,0.0,0.0,7.1204730223287065,7.307929051892517,19.421094802441363,28.727917853995173,3.9554972767035865,15.351968173185398,0.0,7.1204730223287,11.125939234644424,13.502830272390707,7.120473022328683,7.88860905221012e-31,23.340579287870195,33.70901334431704,0.0
Asn_X_Ser_Thrtr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.209502792867998e-16,0.0,-0.048566935476840684,2.233916261402119e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4809524362910584,7.038515796818136e-15,0.0,0.0,-1.151098105667092,0.0
ASPGLUm,0.0,0.0,0.0,19.590823687831346,0.0,0.0,0.0,31.079680819294,0.0,0.0,10.218696683170371,0.0,22.81431555658001,10.83567920061001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASPt6,0.0,0.0,15.252283586401091,22.728058805419746,4.020573310840678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0867491277091,0.0,41.97202051790439,0.0,0.0,0.0,0.0,0.0,43.12052213889863,33.58935934978133,17.612987709831884
ATP1ter,0.0,0.0,0.0,0.0,0.0,0.1785299089803627,0.0,1.331274809941499e-14,2.449021377849644e-18,0.0,-8.377185980257947e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP2ter,0.0,0.5368107509781322,0.0,0.0,0.0,0.1785299089803627,0.0,1.331274809941499e-14,-2.449021377849644e-18,0.0,-1.3731318118198441e-17,-8.76993343185179e-17,0.0,0.0,-2.2911934665584805e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9865215162685974
ATPS4m,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
ATPtm,28.90225998128106,90.19314769886003,131.02827128582183,241.53385049227705,321.35398926019514,226.76214732369266,92.5645560095038,258.9515311340138,153.26230629394405,130.9100044955651,349.84934402655836,197.75278253634878,204.43936778031264,195.84909699823186,117.67436156844663,159.92071274352713,310.3607897026975,150.64394626386004,284.3109861242287,226.65677146993292,368.2393626103581,91.68055549014245,200.2375268317202,221.92983651509874
BALAtmr,0.0,0.0,0.0,31.42884811006209,0.0,-0.1785299089803627,0.0,0.0,0.0,0.0,0.0,-4.67360155275748,38.52872122461109,0.0,0.0,41.97202051790439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4970422400837632e-13
BHBtm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.781104135558204,-25.406652081241486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BILDGLCURt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0333607865625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BILDGLCURte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0333607865625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BILIRUBt2,0.0,-0.40961174241719456,0.0,0.0,0.0,0.0,0.0,-1.6683000138222912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7910663883880232,0.0,0.0,0.0,-0.03361844499134965,0.0,-9.43689570931382e-16,0.0
BUTt2m,0.0,0.0,0.0,26.33425643993147,0.0,0.0,0.0,26.3342564399315,19.533437468294448,0.0,0.0,0.0,0.0,21.02449744076773,26.33425643993146,0.0,0.0,26.334256439931497,0.0,0.0,0.0,0.0,0.0,0.0
BUTt2r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.5006489785981,-14.454585591414636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C160CRNt,0.0,0.0,0.0,6.489804243860309e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.755410149951852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C180CRNt,0.0,0.7923856954522086,0.0,-6.661338147750939e-16,0.0,0.0,15.242231298551449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C204CRNt,0.0,0.5368107509781322,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.5368107509781401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5368107509781368,0.5368107509782388,0.5368107509781505,0.0,0.0,0.0
C226COAtx,0.0,0.0,0.166300079729987,-3.665953079264094e-16,0.0,0.0,0.0,0.0,0.16630007972998703,0.0,0.0,0.16630007972998737,0.0,0.0,0.0,0.166300079729987,0.16630007973000105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C226CRNt,0.0,0.16630007972999314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166300079729987,0.0,0.0,0.166300079729987,0.0,0.0,0.0,0.0,0.0,0.166300079729987,0.166300079729987,0.166300079729987,0.0,0.0,0.0
CAATPS,0.0,0.0,0.0,89.87818494820263,5.147743363536467,0.0,0.0,0.0,0.0,9.034236577479689,30.117925315771885,39.262448850102345,14.95950848266669,54.265180622057265,11.155601745322603,0.0,0.0,0.0,1.88528686260775e-14,0.0,22.770186165894376,0.0,3.4404386200364883,0.0
CAt7r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.262448850102345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.770186165894376,0.0,0.0,-185.15069007904003
CDPDAGtm,0.0,0.0,0.0,0.0,0.0,0.0,-4.165629543797313e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.310377107905509e-05,0.0,0.0,0.0,-14.226609279291855
CHLtm,0.0,0.0,0.0,0.0,0.0,0.0,-4.165629543797313e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.310377107905509e-05,0.0,0.0,-4.930380657631324e-32,-14.226609279291855
CHOLtu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0042337332076082e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.310377107917083e-05,0.0,0.0,0.0,0.0
CHSTEROLt2,0.0,0.0,0.0,0.0,0.0,0.1785299089803627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CITRtm,0.0,0.0,0.0,0.0,-18.616717889040117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8864509838462955,0.0,0.0,0.0,0.0,0.0,0.0,-29.084489781558343
CITt4_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.709538302797773,0.0,0.0,0.0,0.0,-28.41284380314974,0.0
CO2ter,0.0,0.0,0.0,3.463895836830489e-14,0.0,-1.219344249929069,0.0,-3.6699537771469636e-15,0.0,0.0,1.0938922791445793e-17,0.0,0.0,-8.828837872337905,0.0,0.0,0.0,0.0,0.0,-2.805898267485931,0.0,0.0,0.0,-18.792573123598725
CO2tm,-160.59540736725978,-107.57286080926443,0.0,-39.360597608637136,0.0,0.0,0.0,-49.889025778427595,-49.865183535784645,0.0,0.0,0.0,0.0,0.0,-46.03135048618287,-39.07794388825672,0.0,32.56235642621634,0.0,-24.038233336159635,0.0,0.0,0.0,0.0
CO2tp,0.0,0.0,-1.8147381633096262,0.0,0.0,-0.1785299089803628,-0.5368107509781355,-2.0702426394542068e-14,-0.166300079729987,2.0655312086049443e-16,1.1043331451949328e-16,0.0,0.0,0.0,-8.231495150856695,0.0,-0.08315003986480633,0.0,0.0,0.0,9.868649107779182e-17,0.0,1.0662132726332338e-14,0.0
COAtl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1558939932490318e-13,0.0,0.0,0.00012931131323057343,0.0,0.0,0.0,18.34535569527713,58.17106172288528,0.0,0.0,6.860145453315866e-14,0.0,0.0,38.541655706333906
COAtm,-0.00039231843577887653,10.923410835502693,0.0,0.0,-8.881784197001252e-15,23.58890008591136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.59947549033226,0.0,78.91344497302309,9.926366690680037,-8.652293039076795,0.0,0.0,35.03867009461026,-9.605029321059344,0.0,0.0
COAtp,-4.3834520424185084e-05,-5.972084367229135e-14,-3.3306690738754696e-14,-6.845572908483393,0.0,-18.14718517552439,-4.294486007825084,-1.2590491854882922e-13,0.05543335990999571,-10.918969628154843,-0.7498241182558325,0.0,-15.011812046962952,-35.599475490332274,0.0,-83.06765775953703,0.0,-56.36434159229199,-12.214421687511475,-1.7349037382907063e-14,0.0,0.0,0.0,0.0
COAtr,0.0,0.0,0.0,-6.489804243860309e-16,0.0,0.1785299089803627,0.0,0.0,1.5385848126170766e-18,0.0,-8.377185980257951e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.26680198876852,0.0
COt,0.0,0.40961174241719456,0.0,0.0,0.0,0.6096721249645347,0.0,1.6683000138222912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7910663883880232,0.0,0.0,0.0,0.03361844499134965,0.0,9.43689570931382e-16,0.0
CREATt4_2_r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-63.31189579352261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRNCARtp,0.0,-8.024562106102077e-14,2.9136968856960856,6.845572908483405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRNtim,6.56436053580658,21.2195715304488,38.5987471995939,1.9678862297868356,22.551203547593914,27.09365007266451,0.0,18.36735510438421,18.371678322334866,11.589525325951172,18.00336536856422,25.53014067014559,30.786795264963455,19.645422281143272,0.0,22.447123117056858,28.69345208349951,12.77280910796186,28.596519935324515,21.945550249496176,33.01989540425349,23.340579287869918,14.26680198876852,9.964888461212048
CRNtx,0.0,1.754100860437926e-14,0.0,0.0,0.0,-1.3309474079303163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRVNCtr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16630007972998703,0.166300079729987,0.0,0.0,0.166300079729987,0.0,0.0,0.0,0.16630007973000105,0.0,0.166300079729987,0.166300079729987,0.166300079729987,0.0,0.0,0.0
CYOR_u10m,456.2458102716008,467.4131708784269,501.1352950183206,451.47939755398784,480.5948199189116,469.81147983312144,477.97444019512733,468.2641088515568,479.9513308679996,468.5234258218482,464.56254897410736,478.9458922210445,468.6884557339102,463.72872482091856,453.91487109436883,459.8827414128282,473.77487674746715,460.14132048607024,491.2523302364583,481.7930842760156,497.67174725278466,478.1293796904974,457.76078850969293,437.76798414372024
CYSALANaEx,7.5124869638627265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.511831638304299,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYSSERNaEx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.528918845874824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYTDtm,0.0,0.0,0.0,0.0,0.0,0.0,4.165629543797313e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.310377107905509e-05,0.0,0.0,4.930380657631324e-32,14.226609279291855
DAGt,0.0,0.0,0.0,-4.544179626057787,0.0,0.0,-3.5602365111643124,0.0,-7.896302334130199,-15.015483410540183,0.0,-8.935145089657443,0.0,0.0,0.0,0.0,0.0,0.0,-11.504654919215572,0.0,0.0,0.0,0.0,0.0
DECDPtm,0.0,1.092341083550272,0.0,0.0,0.0,0.3218117957554835,0.0,5.2355985634709426e-14,0.0,0.0,1.1186848111757777,0.0,4.310377107918566e-05,0.0,0.0,0.0,2.8271722385957245,0.0,0.0,0.0,4.560688497471056,0.0,5.921189464667484e-16,2.9629216026180307
DHCHOLESTANATEtm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.098001308010302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHFtm,-3.0299981015842614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7789701041886956
D_LACt2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.173431032674469,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DMNONCRNt,0.0,0.0,0.0,0.0,0.0,1.3309474079303163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOLGLCP_Lter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.628508378603995e-16,0.0,0.14570080643052205,-6.701748784206358e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.442857308873175,-7.142354747180875e-15,0.0,0.0,3.4532943170012755,0.0
DOLMANP_Lter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2838011171471992e-15,0.0,0.19426774190736273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.923809745164234,0.0,0.0,0.0,4.604392422668368,0.0
DOLP_Uter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5676022342943984e-15,0.0,0.38853548381472547,-8.935665045608477e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.847619490328468,-1.418087054399901e-14,0.0,0.0,9.208784845336735,0.0
DPCOAtl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1558939932490318e-13,0.0,0.0,0.00012931131323057343,0.0,0.0,0.0,18.34535569527713,58.17106172288528,0.0,0.0,6.860145453315866e-14,0.0,0.0,38.541655706333906
ELAIDCRNt,0.0,0.0,28.901168439773567,1.9678862297868365,3.552713678800501e-15,0.0,0.0,0.0,18.20537824260488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.09920755520438,-1.7982553769388332e-14,21.24243941878776,28.15344767524215,0.0,0.0,7.070811831564376
ESTRADIOLtr,0.0,0.0,0.0,0.0,-1.3777174682869394e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166300079729987,0.0,0.0,0.0,0.0,0.0,0.0,-9.860761315262617e-32,22.76561615613592
ESTRONEtr,0.0,0.0,0.0,0.0,1.3777174682869394e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.166300079729987,0.0,0.0,0.0,0.0,0.0,0.0,9.860761315262617e-32,-22.76561615613592
ETOHt,2.7804906814477004e-15,0.0,13.976762227954705,0.0,20.156721362071977,85.90575888787755,0.0,0.0,0.0,0.0,52.35603618332639,0.0,0.0,0.0,0.0,0.0,0.0,35.376229445893,0.0,0.0,0.0,16.22010626554178,0.0,0.0
FADH2tru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.868079856051794e-17,0.0,0.0,0.0,0.0,0.166300079729987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FADH2tx,0.0,0.0,-2.3642175245028394,0.0,0.0,0.0,0.0,0.0,-0.16630007972998703,0.0,0.0,-0.166300079729987,0.0,0.0,0.0,-0.166300079729987,-0.16630007972999938,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FADtru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.868079856051794e-17,0.0,0.0,0.0,0.0,0.166300079729987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FADtx,0.0,0.0,2.3642175245028394,0.0,0.0,0.0,0.0,0.0,0.16630007972998703,0.0,3.868079856051794e-17,0.166300079729987,0.0,0.0,0.0,0.166300079729987,0.16630007972999938,0.0,0.0,-7.120399227209463e-16,0.0,0.0,-2.6705033641177907e-14,0.0
FATP1t,-5.451707852078188,0.0,0.0,-1.9678862297867672,-20.920745081150006,0.0,0.0,-11.960295942669662,-15.792604668260399,0.0,0.0,0.0,-21.60744483166646,0.0,0.0,0.0,0.0,-92.78506719036105,0.0,0.0,0.0,0.0,-21.332745536255988,0.0
FATP2t,-6.56475285424236,0.0,-28.9011684397736,-1.9678862297868358,0.0,0.0,-15.242231298551333,-1.1457501614131615e-13,-18.205378242604926,0.0,0.0,0.0,0.0,0.0,0.0,-3.451101955805852,0.0,-10.101940661362356,0.0,0.0,0.0,0.0,-14.266801988768533,-7.070811831564376
FATP3t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9554972767035617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FATP7t,0.0,-0.16630007972999314,-0.166300079729987,3.665953079264094e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16630007972998737,0.0,0.0,0.0,-0.166300079729987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE2t,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.109248813680723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109248813680723,0.109248813680723,0.0,0.0,0.0,0.0,0.0
FE2tm,0.0,0.40961174241719456,0.0,0.0,0.0,0.6096721249645347,0.0,1.6683000138222912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7910663883880232,0.0,0.0,0.0,0.03361844499134965,0.0,9.43689570931382e-16,0.0
FOLt2,-5.734774008608051,0.0,0.0,0.0,-57.13380563799609,0.0,0.0,0.0,0.0,-0.00026300712254233,0.0,-0.000133695809304773,0.0,0.0,0.0,0.0,0.0,96.23776027540276,0.0,0.0,0.000129311313237557,0.0,0.0,0.0
FORtr,0.0,0.0,0.0,0.0,0.0,-0.1785299089803627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRUt1r,1.5178124931219308,0.0,0.0,0.0,0.0,7.866690836605521,0.0,0.0,0.0,-25.000307649381394,1.2179881753153958,-12.765992244858925,8.784828231929838,0.0,0.0,6.796373200955037,0.0,0.0,0.0,6.0795777497807295,0.0,0.0,-3.453294317001276,0.0
FUMSO3tm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75591581915215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7559158191521638,0.0,0.0,9.547559915054966e-14,0.0,3.7559158191521536,0.0
FUMSO4tm,0.0,0.0,0.0,0.0,5.786413366805146e-15,0.0,0.0,3.7559158191520514,0.0,3.7559158191521305,0.0,14.448864285895812,0.0,0.0,0.0,0.0,3.75591581915215,-1.0658141036401503e-14,0.0,0.0,0.0,1.8788747755029316,0.0,0.0
FUMtm,0.0,0.0,0.0,0.0,23.376407094084485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.139055674707404,0.0,0.0,22.63571238592909,0.0,0.0,0.0
G6Pter,0.0,0.0,0.0,0.0,0.0,0.8622844319683436,0.0,0.0,0.0,0.0,-1.0938922791445793e-17,0.0,0.0,8.828837872337905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALt1r,0.0,70.31618672048498,0.0,0.0,0.0,0.0,35.88949296963888,1.8302980385822346e-16,37.850689787196984,76.7584104592995,0.0,0.0,4.473397386649121e-15,0.0,0.0,0.0,0.0,0.0,0.0,3.3552579778372215e-13,29.34958334859637,0.0,0.0,0.0
GCHOLAt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.04000181077942,0.0,0.0,0.0
GCHOLAte,0.0,0.0,0.0,0.0,0.0,-0.1785299089803627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-162.04000181077942,0.0,0.0,0.0
GLCMter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.628508378603995e-16,-7.806436041249616e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.442857308873176,0.0,0.0,0.0,0.0,0.0
GLCt2_2,-81.28887450601583,0.0,0.0,0.0,0.0,-4.826095446129012,0.9213352151055878,-35.34099010158787,0.0,24.85460684295087,0.0,0.0,0.0,0.0,-36.57091219439627,0.0,-44.9708396640714,0.0,-6.575131287851278,-35.53786625940408,0.0,-67.14659966072952,0.0,-63.1177476681576
GLCt4,81.28965914288739,0.0,0.0,0.0,11.488180837818534,4.826095446129012,0.0,43.96980623135659,0.0,0.0,0.0,12.765992244858925,0.0,0.0,36.57091219439627,0.0,44.9708396640714,0.0,11.017988596724454,43.95556106186203,0.0,67.14659966072952,0.0,96.72985088281786
GLCter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14570080643052205,6.701748784206358e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1115547390454407e-14,0.0,0.0,-3.4532943170012755,0.0
GLCURter,0.0,0.0,0.0,-2.3092638912203256e-14,0.0,0.0,0.0,1.4143025436913763e-15,0.0,0.8742048385832634,0.0,0.0,0.0,17.65767574467581,0.0,0.0,0.0,0.0,0.0,5.611796534971913,0.0,0.0,0.0,0.0
GLCURtly,0.0,0.0,0.0,2.3092638912203256e-14,0.0,0.0,0.0,0.0,0.0,-0.8742048385832634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.611796534971913,0.0,0.0,0.0,0.0
GLNt4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.426956286017763,0.0,18.2131984747284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.103594168853284
GLUt2m,3.754540512378991,0.0,0.0,0.0,0.0,23.263808748790737,0.0,0.0,0.0,2.8230105156341476e-16,0.0,8.223488363980954,22.54139663665956,24.652051690808655,26.10203481060323,8.606301946820118,31.743358451542118,25.37093579188772,0.0,0.0,0.0,45.00139417053073,21.927475293698514,0.0
GLUt6,0.0,0.0,0.0,0.0,0.0,0.0,2.7974750659739533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.22049018153988,0.0,0.0
GLUVESSEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.878951220732326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLYCLTtp,0.0,0.0,0.0,0.0,0.0,4.0904715214301905,-1.1403032241417085e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.60834319927033e-15,-3.8546943414985435e-13,0.0,0.0,0.0,0.0
GLYCtm,0.0,0.0,0.0,0.0,0.0,0.8221535004913344,4.218538499166426e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1344737799652199,0.0,0.0,2.6006281481381063e-14
GLYt4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012931131323755702,0.0,0.0,9.088249984794562,0.0,57.37489369117686,0.0
GLYtm,0.0,3.2768939393375565,0.0,0.0,0.0,4.877376999716278,-5.921189464667501e-16,13.346400110578324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.501962139778655,0.0,0.0,1.1102230246241448e-16,0.2689475599307972,0.0,7.549516567451057e-15,0.0
GLYtp,0.0,0.0,0.0,0.0,0.0,-3.911941612449828,1.1403032241417085e-15,0.0,0.0,0.0,-4.996003610813204e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTHRDt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7216286271768005e-15,66.07038045905205,1.8543195023212986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
